seqnames,start,end,width,strand,gene_id
chr13,113488021,113494020,6000,+,55002
chr11,72100298,72106297,6000,-,55004
chr6,151449159,151455158,6000,-,55005
chr2,28867310,28873309,6000,-,55006
chr22,45305968,45311967,6000,+,55007
chr4,88375739,88381738,6000,+,55008
chr19,1272530,1278529,6000,+,55009
chr12,110739940,110745939,6000,-,5501
chr12,102117185,102123184,6000,+,55010
chr19,49450498,49456497,6000,-,55011
chr4,67698209,67704208,6000,+,550112
chr4,68060062,68066061,6000,+,550113
chr14,35119518,35125517,6000,-,55012
chr4,109557209,109563208,6000,+,55013
chr9,99903654,99909653,6000,+,55014
chr14,45081107,45087106,6000,+,55015
chr4,164381051,164387050,6000,-,55016
chr14,23092505,23098504,6000,+,55017
chr17,50764558,50770557,6000,-,55018
chr12,54585660,54591659,6000,-,5502
chr22,46264961,46270960,6000,+,55020
chr2,229268286,229274285,6000,-,55022
chr6,79075255,79081254,6000,-,55023
chr4,101416961,101422960,6000,+,55024
chrX,120308557,120314556,6000,-,55026
chr16,50062970,50068969,6000,+,55027
chr17,73229233,73235232,6000,+,55028
chr14,55268421,55274420,6000,+,55030
chr11,11838423,11844422,6000,+,55031
chr3,112558709,112564708,6000,+,55032
chr7,30023685,30029684,6000,-,55033
chr18,36184497,36190496,6000,+,55034
chr9,92322637,92328636,6000,-,55035
chr17,80033632,80039631,6000,+,55036
chr2,86103223,86109222,6000,+,55037
chr14,105018084,105024083,6000,-,55038
chr8,124447820,124453819,6000,+,55039
chr3,195540387,195546386,6000,-,5504
chr17,50529682,50535681,6000,+,55040
chr2,131101847,131107846,6000,+,55041
chr11,61158616,61164615,6000,-,55048
chr19,18585685,18591684,6000,+,55049
chr14,90328970,90334969,6000,-,55051
chr1,1404294,1410293,6000,-,55052
chr15,66501959,66507958,6000,+,55055
chr15,50351862,50357861,6000,-,55056
chr1,26357081,26363080,6000,-,55057
chr7,114072921,114078920,6000,-,5506
chr1,223361179,223367178,6000,-,55061
chr17,68454514,68460513,6000,-,55062
chr7,100425993,100431992,6000,-,55063
chr22,30353635,30359634,6000,+,550631
chr9,4663675,4669674,6000,-,55064
chrX,56726241,56732240,6000,+,550643
chr17,5049010,5055009,6000,-,55065
chr16,70110626,70116625,6000,+,55066
chr13,43783909,43789908,6000,-,55068
chr7,66918225,66924224,6000,+,55069
chr10,91630072,91636071,6000,-,5507
chr15,88543676,88549675,6000,-,55070
chr9,74949913,74955912,6000,-,55071
chr8,106267144,106273143,6000,+,55074
chr15,70760559,70766558,6000,-,55075
chr3,100489619,100495618,6000,+,55076
chr3,62371325,62377324,6000,-,55079
chr12,6448690,6454689,6000,+,55080
chr3,108219436,108225435,6000,-,55081
chr13,106565138,106571137,6000,-,55082
chr6,107487106,107493105,6000,+,55084
chrX,106608930,106614929,6000,+,55086
chr10,114171233,114177232,6000,-,55088
chr12,46829409,46835408,6000,-,55089
chr20,59937306,59943305,6000,-,5509
chr17,17473994,17479993,6000,+,55090
chr1,15149532,15155531,6000,+,55092
chr8,123413726,123419725,6000,+,55093
chr19,33077899,33083898,6000,+,55094
chr19,39339396,39345395,6000,+,55095
chr3,73058659,73064658,6000,+,55096
chr20,3081725,3087724,6000,-,551
chr2,241146576,241152575,6000,+,5510
chr5,37376285,37382284,6000,+,55100
chr19,41437718,41443717,6000,-,55101
chr14,96360342,96366341,6000,-,55102
chr1,178722147,178728146,6000,+,55103
chr1,217628091,217634090,6000,-,55105
chr17,35430284,35436283,6000,-,55106
chr11,70075302,70081301,6000,+,55107
chr1,32391732,32397731,6000,-,55108
chr5,77026251,77032250,6000,+,55109
chr1,27827782,27833781,6000,+,5511
chr12,10610610,10616609,6000,-,55110
chr19,2234705,2240704,6000,-,55111
chr7,158853558,158859557,6000,+,55112
chr1,27956462,27962461,6000,+,55113
chr16,25012667,25018666,6000,-,55114
chr1,32069031,32075030,6000,+,55116
chr12,84910616,84916615,6000,-,55117
chr10,98027829,98033828,6000,-,55118
chr1,108689310,108695309,6000,+,55119
chr2,58238373,58244372,6000,-,55120
chr6,87699234,87705233,6000,-,55122
chr8,22272316,22278315,6000,+,55124
chr18,12988362,12994361,6000,+,55125
chr1,236601517,236607516,6000,-,55127
chr11,4605232,4611231,6000,-,55128
chr3,43688595,43694594,6000,-,55129
chr10,27996080,28002079,6000,-,55130
chr7,128340909,128346908,6000,-,55131
chr4,128058286,128064285,6000,+,55132
chr2,45609166,45615165,6000,-,55133
chr17,7683071,7689070,6000,+,55135
chr2,163733013,163739012,6000,-,55137
chr12,8224619,8230618,6000,-,55138
chr2,219226783,219232782,6000,+,55139
chr8,28086673,28092672,6000,+,55140
chr15,42545828,42551827,6000,+,55142
chr1,37689481,37695480,6000,+,55143
chr1,89630140,89636139,6000,+,55144
chr8,42840326,42846325,6000,-,55145
chr7,6574434,6580433,6000,+,55146
chr14,22916183,22922182,6000,-,55147
chr10,30371442,30377441,6000,-,55149
chr5,134223074,134229073,6000,-,5515
chr19,49116144,49122143,6000,-,55150
chr9,105691541,105697540,6000,+,55151
chr3,49019294,49025293,6000,-,55152
chr4,75987963,75993962,6000,-,55153
chr1,155607205,155613204,6000,+,55154
chr8,65631218,65637217,6000,-,55156
chr1,173821653,173827652,6000,+,55157
chr16,74663878,74669877,6000,-,55159
chr8,30811315,30817314,6000,-,5516
chr1,17536698,17542697,6000,+,55160
chr4,41932129,41938128,6000,+,55161
chr17,47938506,47944505,6000,+,55163
chr3,72858915,72864914,6000,-,55164
chr10,93493612,93499611,6000,+,55165
chr6,49460370,49466369,6000,+,55166
chr3,136194242,136200241,6000,-,55167
chr6,43684792,43690791,6000,-,55168
chr1,107053674,107059673,6000,+,55170
chr3,186567544,186573543,6000,-,55171
chr14,49632231,49638230,6000,-,55172
chr6,42214862,42220861,6000,-,55173
chr8,19814391,19820390,6000,+,55174
chr17,41862424,41868423,6000,-,55175
chr10,12126637,12132636,6000,+,55176
chr15,40752852,40758851,6000,-,55177
chr17,779353,785352,6000,+,55178
chr3,138605606,138611605,6000,+,55179
chr19,52187048,52193047,6000,+,5518
chr15,100600231,100606230,6000,-,55180
chr17,59194566,59200565,6000,+,55181
chr1,44402194,44408193,6000,+,55182
chr2,151406883,151412882,6000,+,55183
chr20,18464282,18470281,6000,-,55184
chr3,140938830,140944829,6000,+,55186
chr1,12227030,12233029,6000,+,55187
chr12,106771621,106777620,6000,+,55188
chr11,111763390,111769389,6000,-,5519
chrX,51493593,51499592,6000,-,55190
chr11,71450109,71456108,6000,+,55191
chr15,40804479,40810478,6000,-,55192
chr3,52682918,52688917,6000,-,55193
chr1,36321155,36327154,6000,-,55194
chr14,57490868,57496867,6000,-,55195
chr12,31956370,31962369,6000,+,55196
chr18,36064577,36070576,6000,-,55197
chr12,105233204,105239203,6000,-,55198
chr11,71784510,71790509,6000,+,55199
chr12,63147943,63153942,6000,-,552
chr8,26288508,26294507,6000,+,5520
chr12,6307436,6313435,6000,+,55200
chr19,17716242,17722241,6000,+,55201
chr4,25027947,25033946,6000,-,55203
chr1,150694155,150700154,6000,-,55204
chr18,58859600,58865599,6000,+,55205
chr12,123361848,123367847,6000,-,55206
chr3,5119245,5125244,6000,+,55207
chr13,113487952,113493951,6000,-,55208
chr3,9394615,9400614,6000,+,55209
chr5,147081785,147087784,6000,-,5521
chr1,1509162,1515161,6000,+,55210
chr3,109334573,109340572,6000,-,55211
chr4,121867488,121873487,6000,-,55212
chr13,49582559,49588558,6000,-,55213
chr3,190119438,190125437,6000,-,55214
chr15,89240949,89246948,6000,+,55215
chr11,112071086,112077085,6000,+,55216
chrX,155666945,155672944,6000,-,55217
chr14,69188511,69194510,6000,+,55218
chr1,25427858,25433857,6000,+,55219
chr4,6560601,6566600,6000,-,5522
chr1,205354091,205360090,6000,-,55220
chr10,70379651,70385650,6000,-,55222
chr1,33179054,33185053,6000,-,55223
chr1,204149045,204155044,6000,-,55224
chr1,64742095,64748094,6000,+,55225
chr11,34102617,34108616,6000,+,55226
chr6,53791497,53797496,6000,+,55227
chr19,46468564,46474563,6000,-,55228
chr3,135962728,135968727,6000,+,5523
chr2,233563783,233569782,6000,-,55230
chr11,66590064,66596063,6000,-,55231
chr2,74175899,74181898,6000,-,55233
chr9,33073675,33079674,6000,-,55234
chr4,67698156,67704155,6000,-,55236
chr14,74300069,74306068,6000,+,55237
chr16,58681771,58687770,6000,-,55238
chr16,56448521,56454520,6000,+,55239
chr9,129107950,129113949,6000,+,5524
chr2,119220831,119226830,6000,+,55240
chr1,157990273,157996272,6000,+,55243
chr17,19492385,19498384,6000,+,55244
chr20,35409032,35415031,6000,-,55245
chr8,27769654,27775653,6000,-,55246
chr4,177306874,177312873,6000,+,55247
chr1,212411902,212417901,6000,-,55248
chr1,155686001,155692000,6000,-,55249
chr1,212282410,212288409,6000,+,5525
chr18,36126444,36132443,6000,+,55250
chr2,25875488,25881487,6000,-,55252
chr7,66992173,66998172,6000,+,55253
chr3,119465831,119471830,6000,-,55254
chr5,77617612,77623611,6000,-,55255
chr20,62793473,62799472,6000,+,55257
chr2,88167295,88173294,6000,+,55258
chr12,25192163,25198162,6000,-,55259
chr11,64914599,64920598,6000,+,5526
chr19,48361060,48367059,6000,-,55260
chr7,100155724,100161723,6000,-,55262
chr12,71671204,71677203,6000,+,55266
chr1,52924213,52930212,6000,-,55268
chr13,19780020,19786019,6000,-,55269
chr14,101758798,101764797,6000,+,5527
chr13,48034726,48040725,6000,+,55270
chr15,75637324,75643323,6000,-,55272
chr17,55729122,55735121,6000,-,55273
chr6,169722567,169728566,6000,-,55274
chr4,37823660,37829659,6000,+,55276
chr1,59293638,59299637,6000,+,55277
chr6,106626578,106632577,6000,+,55278
chr3,88056255,88062254,6000,+,55279
chr6,42981553,42987552,6000,+,5528
chr10,100264681,100270680,6000,-,55280
chr7,135145072,135151071,6000,+,55281
chr16,67323798,67329797,6000,+,55282
chr1,85045501,85051500,6000,-,55283
chr8,73875911,73881910,6000,-,55284
chrX,107115824,107121823,6000,-,55285
chr8,134835069,134841068,6000,+,552853
chr8,65181211,65187210,6000,-,552859
chr4,37450925,37456924,6000,+,55286
chr8,118617498,118623497,6000,+,552860
chr3,12766458,12772457,6000,-,55287
chr17,32139454,32145453,6000,+,55288
chr12,74534835,74540834,6000,+,552889
chr2,110729573,110735572,6000,+,55289
chr9,111628386,111634385,6000,+,552891
chr14,63540378,63546377,6000,-,5529
chr8,37846862,37852861,6000,-,55290
chr16,30191307,30197306,6000,-,552900
chr11,68457731,68463730,6000,+,55291
chr11,18585748,18591747,6000,-,55293
chr4,152533093,152539092,6000,-,55294
chr19,18634025,18640024,6000,+,55295
chr4,26573437,26579436,6000,+,55296
chr12,28130249,28136248,6000,+,55297
chr11,71926018,71932017,6000,+,55298
chr5,34912677,34918676,6000,+,55299
chr1,206114700,206120699,6000,-,553
chr4,101345279,101351278,6000,-,5530
chr4,25157663,25163662,6000,+,55300
chr10,15029227,15035226,6000,+,55301
chr7,150564369,150570368,6000,+,55303
chr20,13005972,13011971,6000,+,55304
chr16,70296224,70302223,6000,+,55308
chr16,30072978,30078977,6000,+,5531
chr5,132367171,132373170,6000,-,553103
chr19,56129599,56135598,6000,+,55311
chr1,31641897,31647896,6000,-,553115
chr9,76391518,76397517,6000,-,55312
chr16,12800888,12806887,6000,-,55313
chr4,158198604,158204603,6000,+,55314
chr10,71316259,71322258,6000,+,55315
chr22,44699233,44705232,6000,+,553158
chr17,50475860,50481859,6000,+,55316
chr20,3817524,3823523,6000,+,55317
chr4,163491442,163497441,6000,+,55319
chr10,73493025,73499024,6000,-,5532
chr14,45250541,45256540,6000,-,55320
chr20,1182416,1188415,6000,-,55321
chr5,31529287,31535286,6000,+,55322
chr15,70851158,70857157,6000,-,55323
chr3,184183023,184189022,6000,+,55324
chr4,185422980,185428979,6000,-,55325
chr11,27503770,27509769,6000,-,55327
chr10,88581531,88587530,6000,-,55328
chr15,56462138,56468137,6000,-,55329
chr8,22437819,22443818,6000,+,5533
chr4,6713174,6719173,6000,+,55330
chr11,76857867,76863866,6000,+,55331
chr12,101874580,101880579,6000,+,55332
chr14,70414091,70420090,6000,-,55333
chr14,69395015,69401014,6000,+,55334
chr9,104761129,104767128,6000,+,55335
chr16,67156932,67162931,6000,+,55336
chr19,10083122,10089121,6000,+,55337
chr5,87237146,87243145,6000,-,55338
chr2,127808188,127814187,6000,-,55339
chr2,68253238,68259237,6000,-,5534
chr7,150719253,150725252,6000,+,55340
chr3,194669464,194675463,6000,-,55341
chr9,123265587,123271586,6000,-,55342
chr11,45801072,45807071,6000,+,55343
chr4,112633996,112639995,6000,-,55345
chr11,33036417,33042416,6000,+,55346
chr3,111976010,111982009,6000,+,55347
chr3,53843420,53849419,6000,-,55349
chr9,101591970,101597969,6000,-,5535
chr6,132731766,132737765,6000,-,55350
chr4,5048480,5054479,6000,+,55351
chr17,31856292,31862291,6000,-,55352
chr8,97772057,97778056,6000,+,55353
chr2,233851567,233857566,6000,-,55355
chr1,115973513,115979512,6000,+,55356
chr9,98252650,98258649,6000,-,55357
chr12,10671319,10677318,6000,-,55359
chr19,46344087,46350086,6000,+,5536
chr10,97581374,97587373,6000,+,55361
chr6,44123914,44129913,6000,+,55362
chr9,97941857,97947856,6000,-,55363
chr18,24423634,24429633,6000,+,55364
chr7,150797403,150803402,6000,+,55365
chr11,27469791,27475790,6000,-,55366
chr11,806524,812523,6000,-,55367
chr9,125186940,125192939,6000,-,5537
chr20,58306452,58312451,6000,-,55370
chr5,140636427,140642426,6000,+,55374
chr17,50394524,50400523,6000,-,55379
chr1,40094728,40100727,6000,-,5538
chr14,100776410,100782409,6000,+,55384
chr10,13158554,13164553,6000,+,55388
chr17,43939469,43945468,6000,-,5539
chrX,153899531,153905530,6000,+,554
chr2,158163650,158169649,6000,+,554201
chr9,21556901,21562900,6000,-,554202
chrX,73941182,73947181,6000,+,554203
chr16,25028744,25034743,6000,+,554206
chr17,3843247,3849246,6000,-,55421
chr1,1166005,1172004,6000,+,554210
chrX,114820454,114826453,6000,+,554212
chr5,55167623,55173622,6000,-,554213
chrX,134537432,134543431,6000,-,554214
chr19,53516527,53522526,6000,+,55422
chr15,43715185,43721184,6000,-,554225
chr2,132254970,132260969,6000,-,554226
chr20,1654780,1660779,6000,-,55423
chr19,50511691,50517690,6000,-,554235
chr7,35183042,35189041,6000,-,554236
chr13,44986552,44992551,6000,+,55425
chr20,35430029,35436028,6000,+,554250
chr2,68464295,68470294,6000,-,554251
chr1,200397706,200403705,6000,-,554279
chr1,143968966,143974965,6000,-,554282
chr1,207049981,207055980,6000,-,55432
chr4,112228740,112234739,6000,+,55435
chr2,201384858,201390857,6000,+,55437
chr1,20483211,20489210,6000,-,55450
chr14,58285033,58291032,6000,+,55451
chr10,43135445,43141444,6000,+,55454
chr1,156747610,156753609,6000,+,5546
chr15,78261086,78267085,6000,+,55466
chr11,82967585,82973584,6000,-,5547
chr2,37228631,37234630,6000,+,55471
chr8,93737121,93743120,6000,+,55472
chr3,183881934,183887933,6000,-,55486
chr1,203472806,203478805,6000,+,5549
chr6,105451063,105457062,6000,-,5550
chr12,22622075,22628074,6000,+,55500
chr7,2400588,2406587,6000,+,55501
chr2,238237663,238243662,6000,-,55502
chr13,23567370,23573369,6000,+,55504
chr15,34340178,34346177,6000,-,55505
chr10,70049846,70055845,6000,+,55506
chr12,12947385,12953384,6000,-,55507
chr12,68743176,68749175,6000,+,55508
chr1,212696841,212702840,6000,-,55509
chr10,70599760,70605759,6000,-,5551
chr6,73391828,73397827,6000,+,55510
chrX,135886205,135892204,6000,+,55511
chr16,68445509,68451508,6000,-,55512
chr2,219511170,219517169,6000,+,55515
chr10,69085103,69091102,6000,+,5552
chr18,50964991,50970990,6000,+,55520
chr5,115177547,115183546,6000,-,55521
chr10,12065954,12071953,6000,+,55526
chr19,4788734,4794733,6000,+,55527
chr8,91037873,91043872,6000,-,55529
chr11,57421060,57427059,6000,-,5553
chr12,109018069,109024068,6000,-,55530
chr11,107588091,107594090,6000,+,55531
chr1,219955648,219961647,6000,-,55532
chr4,140151185,140157184,6000,-,55534
chr7,21942904,21948903,6000,-,55536
chr3,53843568,53849567,6000,+,55540
chr20,57388396,57394395,6000,+,55544
chr17,58154028,58160027,6000,+,55545
chr19,11736010,11742009,6000,-,55552
chr11,16736592,16742591,6000,-,55553
chr19,50834214,50840213,6000,-,55554
chr18,709663,715662,6000,-,55556
chrX,154455281,154461280,6000,+,55558
chrX,153492517,153498516,6000,-,55559
chr11,64841654,64847653,6000,-,55561
chr16,71892337,71898336,6000,-,55565
chr16,21156442,21162441,6000,-,55567
chr5,154187730,154193729,6000,+,55568
chr12,56749375,56755374,6000,-,5557
chr2,101249886,101255885,6000,+,55571
chr11,126266055,126272054,6000,+,55572
chr3,133570730,133576729,6000,+,55573
chr12,103584273,103590272,6000,+,55576
chr2,71065278,71071277,6000,+,55577
chr13,37056714,37062713,6000,-,55578
chr6,57311805,57317804,6000,+,5558
chr9,83918466,83924465,6000,-,55582
chr4,40332333,40338332,6000,+,55584
chr1,154556029,154562028,6000,-,55585
chr22,50483784,50489783,6000,+,55586
chr19,39388303,39394302,6000,+,55588
chr4,78773342,78779341,6000,+,55589
chr12,95214746,95220745,6000,+,55591
chr12,100170660,100176659,6000,-,55592
chrX,48955387,48961386,6000,-,55593
chr12,122498074,122504073,6000,-,55596
chr1,103522691,103528690,6000,+,55599
chr1,160882181,160888180,6000,-,55600
chr4,168315805,168321804,6000,-,55601
chr4,183441635,183447634,6000,+,55602
chr6,81749775,81755774,6000,-,55603
chr6,25276078,25282077,6000,+,55604
chr12,39440391,39446390,6000,-,55605
chr7,94904202,94910201,6000,+,55607
chr13,110912070,110918069,6000,-,55608
chrX,130265900,130271899,6000,-,55609
chr7,93229340,93235339,6000,+,55610
chr11,63971620,63977619,6000,+,55611
chr20,6120545,6126544,6000,-,55612
chrX,64392453,64398452,6000,-,55613
chr20,16570435,16576434,6000,-,55614
chr22,44665547,44671546,6000,+,55615
chr20,13635933,13641932,6000,-,55617
chr2,225039446,225045445,6000,-,55619
chr5,40795375,40801374,6000,-,5562
chr19,4339787,4345786,6000,-,55620
chr19,13114568,13120567,6000,-,55621
chr2,32625032,32631031,6000,+,55622
chr16,20739085,20745084,6000,-,55623
chr1,46217306,46223305,6000,-,55624
chr16,85008536,85014535,6000,-,55625
chr11,46591126,46597125,6000,-,55626
chr2,130179751,130185750,6000,-,55627
chr18,74594870,74600869,6000,+,55628
chr1,23953839,23959838,6000,+,55629
chr1,56642314,56648313,6000,+,5563
chr1,70202580,70208579,6000,-,55631
chr14,30556158,30562157,6000,+,55632
chr6,37254772,37260771,6000,+,55633
chrX,46444292,46450291,6000,+,55634
chr1,68494222,68500221,6000,-,55635
chr8,60675740,60681739,6000,+,55636
chr8,109688792,109694791,6000,-,55638
chr12,119664864,119670863,6000,+,5564
chr14,75575620,75581619,6000,+,55640
chr19,2031882,2037881,6000,-,55643
chr14,20452090,20458089,6000,-,55644
chr4,4287155,4293154,6000,-,55646
chr13,110558723,110564722,6000,-,55647
chr1,147169551,147175550,6000,-,5565
chr1,26784472,26790471,6000,+,55650
chr5,178150968,178156967,6000,-,55651
chr12,47750916,47756915,6000,+,55652
chr20,50791894,50797893,6000,+,55653
chr2,96262995,96268994,6000,-,55654
chr8,94810311,94816310,6000,+,55656
chr1,248856145,248862144,6000,-,55657
chr19,660234,666233,6000,-,55658
chr19,57575912,57581911,6000,-,55659
chr19,14115085,14121084,6000,-,5566
chr2,152714998,152720997,6000,-,55660
chr20,49216295,49222294,6000,+,55661
chr10,100526072,100532071,6000,+,55662
chr19,58471017,58477016,6000,+,55663
chr9,4676559,4682558,6000,+,55664
chr7,43923412,43929411,6000,-,55665
chr17,81645466,81651465,6000,-,55666
chr9,19227435,19233434,6000,+,55667
chr14,76148916,76154915,6000,+,55668
chr3,179344709,179350708,6000,+,55669
chr1,84075062,84081061,6000,+,5567
chr22,18074920,18080919,6000,+,55670
chr14,91507555,91513554,6000,-,55671
chr1,16610563,16616562,6000,-,55672
chr2,32162841,32168840,6000,+,55676
chr2,127523887,127529886,6000,-,55677
chr2,127678787,127684786,6000,-,55679
chr9,69011114,69017113,6000,-,5568
chr10,68404295,68410294,6000,-,55680
chr12,100264140,100270139,6000,+,55681
chr2,96639788,96645787,6000,-,55683
chr9,136797366,136803365,6000,+,55684
chr2,216031097,216037096,6000,-,55686
chr22,46328447,46334446,6000,+,55687
chr3,183694797,183700796,6000,+,55689
chr8,78513340,78519339,6000,+,5569
chr11,66067272,66073271,6000,+,55690
chr10,14459143,14465142,6000,-,55691
chr16,226464,232463,6000,-,55692
chr11,94970709,94976708,6000,+,55693
chr7,73305827,73311826,6000,-,55695
chr5,150698078,150704077,6000,-,55696
chr16,70798161,70804160,6000,-,55697
chr7,4880717,4886716,6000,-,55698
chr1,220091132,220097131,6000,+,55699
chr6,122468917,122474916,6000,+,5570
chr1,36152579,36158578,6000,+,55700
chr14,21067273,21073272,6000,+,55701
chr19,4244080,4250079,6000,+,55702
chr12,106354748,106360747,6000,+,55703
chr2,55416896,55422895,6000,-,55704
chr1,201826149,201832148,6000,+,55705
chr1,53835464,53841463,6000,-,55706
chr1,16437721,16443720,6000,+,55707
chr12,49015808,49021807,6000,-,5571
chr12,29146103,29152102,6000,+,55711
chr20,46510560,46516559,6000,-,55713
chr4,182140987,182146986,6000,+,55714
chr16,57484328,57490327,6000,-,55715
chr12,49107901,49113900,6000,-,55716
chr10,120848305,120854304,6000,+,55717
chr10,100909963,100915962,6000,+,55719
chr17,2334508,2340507,6000,-,55720
chr1,32202661,32208660,6000,+,55721
chr5,609340,615339,6000,+,55722
chr19,14133614,14139613,6000,-,55723
chr12,26935327,26941326,6000,-,55726
chr4,40053850,40059849,6000,+,55728
chr12,14362632,14368631,6000,+,55729
chr17,68410623,68416622,6000,+,5573
chr17,28852233,28858232,6000,-,55731
chr1,169659007,169665006,6000,+,55732
chr20,52201309,52207308,6000,-,55734
chr1,6698925,6704924,6000,-,55735
chr16,46686519,46692518,6000,-,55737
chr20,63269785,63275784,6000,+,55738
chr13,110612460,110618459,6000,+,55739
chr1,225650143,225656142,6000,-,55740
chr20,35144337,35150336,6000,-,55741
chr11,12374563,12380562,6000,+,55742
chr12,132953305,132959304,6000,-,55743
chr7,43726718,43732717,6000,-,55744
chr14,57265924,57271923,6000,+,55745
chr1,229505342,229511341,6000,-,55746
chr18,74492816,74498815,6000,+,55748
chr10,68718012,68724011,6000,+,55749
chr7,724651,730650,6000,-,5575
chr4,147614386,147620385,6000,+,55751
chr4,76946703,76952702,6000,+,55752
chr10,49759380,49765379,6000,-,55753
chr6,75281949,75287948,6000,-,55754
chr9,120577171,120583170,6000,-,55755
chr8,28887243,28893242,6000,-,55756
chr13,96050483,96056482,6000,-,55757
chr1,211255377,211261376,6000,+,55758
chr2,203011799,203017798,6000,-,55759
chr3,48844875,48850874,6000,-,5576
chr10,125893437,125899436,6000,-,55760
chr11,43355920,43361919,6000,+,55761
chr19,52552822,52558821,6000,+,55762
chr4,55850648,55856647,6000,+,55763
chr3,129437036,129443035,6000,+,55764
chr1,200888048,200894047,6000,+,55765
chr12,14771383,14777382,6000,+,55766
chr3,25787040,25793039,6000,-,55768
chr19,52687497,52693496,6000,-,55769
chr7,107041705,107047704,6000,+,5577
chr6,690140,696139,6000,-,55770
chr17,59152499,59158498,6000,+,55771
chr3,100257992,100263991,6000,+,55773
chr14,89951939,89957938,6000,+,55775
chr6,39112187,39118186,6000,-,55776
chr2,148018011,148024010,6000,+,55777
chr14,102314377,102320376,6000,+,55778
chr3,113512152,113518151,6000,-,55779
chr17,66299613,66305612,6000,+,5578
chr5,97180248,97186247,6000,-,55781
chr16,71286716,71292715,6000,-,55783
chr15,94228538,94234537,6000,+,55784
chr12,95214483,95220482,6000,-,55785
chr19,53130078,53136077,6000,-,55786
chrX,16783432,16789431,6000,+,55787
chr6,69864237,69870236,6000,-,55788
chr5,60697191,60703190,6000,-,55789
chr16,23832983,23838982,6000,+,5579
chr8,19755030,19761029,6000,-,55790
chr1,110960966,110966965,6000,-,55791
chr1,151005376,151011375,6000,-,55793
chr16,68020443,68026442,6000,-,55794
chr13,113205716,113211715,6000,-,55795
chrX,132486969,132492968,6000,-,55796
chr7,128452840,128458839,6000,+,55798
chr3,54119547,54125546,6000,+,55799
chr19,41216223,41222222,6000,+,558
chr3,53153009,53159008,6000,+,5580
chr11,123652245,123658244,6000,-,55800
chr12,68222811,68228810,6000,-,55801
chr3,53344587,53350586,6000,-,55802
chr17,30918680,30924679,6000,+,55803
chr4,185392900,185398899,6000,-,55805
chr8,22128053,22134052,6000,-,55806
chr17,76640787,76646786,6000,-,55808
chr6,42449052,42455051,6000,-,55809
chr2,45648345,45654344,6000,+,5581
chr12,8029716,8035715,6000,+,55810
chr1,167911216,167917215,6000,-,55811
chr14,88381924,88387923,6000,+,55812
chr17,31898709,31904708,6000,-,55813
chr16,67803765,67809764,6000,+,55815
chr20,54472593,54478592,6000,+,55816
chr2,86437647,86443646,6000,+,55818
chr5,180069114,180075113,6000,-,55819
chr19,53876190,53882189,6000,+,5582
chr2,3655200,3661199,6000,+,55821
chr8,81109069,81115068,6000,-,55824
chr2,216079956,216085955,6000,-,55825
chr1,167932783,167938782,6000,+,55827
chr15,101274501,101280500,6000,-,55829
chr14,61184559,61190558,6000,+,5583
chr3,52703033,52709032,6000,-,55830
chr3,10008210,10014209,6000,-,55831
chr12,67266358,67272357,6000,+,55832
chr9,34045950,34051949,6000,-,55833
chr13,24919890,24925889,6000,-,55835
chr14,34536712,34542711,6000,-,55837
chr16,81003498,81009497,6000,+,55839
chr3,170219424,170225423,6000,+,5584
chr3,121832183,121838182,6000,+,55840
chrX,10012562,10018561,6000,+,55841
chr2,143088362,143094361,6000,+,55843
chr10,131898008,131904007,6000,+,55844
chr3,10112675,10118674,6000,+,55845
chr12,2809622,2815621,6000,+,55846
chr10,58266162,58272161,6000,+,55847
chr9,5434926,5440925,6000,-,55848
chr19,14430053,14436052,6000,+,5585
chr19,17212346,17218345,6000,+,55850
chr19,35742600,35748599,6000,+,55851
chr17,64260302,64266301,6000,-,55852
chr10,1019630,1025629,6000,+,55853
chr2,186483253,186489252,6000,+,55854
chrX,130491965,130497964,6000,+,55855
chr6,24664035,24670034,6000,+,55856
chr20,21122983,21128982,6000,+,55857
chr4,55392957,55398956,6000,+,55858
chrX,103061172,103067171,6000,-,55859
chr1,88681222,88687221,6000,+,5586
chr14,58197080,58203079,6000,+,55860
chr20,45403057,45409056,6000,+,55861
chr6,127340610,127346609,6000,-,55862
chr11,85625573,85631572,6000,+,55863
chr11,64552690,64558689,6000,+,55867
chrX,72570102,72576101,6000,-,55869
chr14,30188899,30194898,6000,-,5587
chr1,155559808,155565807,6000,-,55870
chr9,176148,182147,6000,-,55871
chr8,27835083,27841082,6000,-,55872
chr17,39916855,39922854,6000,-,55876
chrX,152634895,152640894,6000,+,55879
chr10,6577302,6583301,6000,-,5588
chr12,118059431,118065430,6000,-,55884
chr12,16607595,16613594,6000,-,55885
chr15,72651738,72657737,6000,+,55889
chr19,11432288,11438287,6000,+,5589
chr17,74421851,74427850,6000,+,55890
chr1,154990586,154996585,6000,+,55891
chr3,169769831,169775830,6000,+,55892
chr8,28487257,28493256,6000,-,55893
chr15,89748311,89754310,6000,-,55897
chr15,90927180,90933179,6000,+,55898
chr1,2047411,2053410,6000,+,5590
chr19,34674639,34680638,6000,+,55900
chr13,52413374,52419373,6000,-,55901
chr20,34869146,34875145,6000,+,55902
chr7,105011190,105017189,6000,+,55904
chr20,49933336,49939335,6000,+,55905
chrX,65031714,65037713,6000,-,55906
chr12,22043218,22049217,6000,+,55907
chr19,11234450,11240449,6000,+,55908
