"","seqnames","start","end","width","strand","gene_id"
"19305","chr17",37350957,37356956,6000,"-","782"
"19306","chr1",179542085,179548084,6000,"-","7827"
"19307","chr10",18426606,18432605,6000,"+","783"
"19308","chr1",203271664,203277663,6000,"+","7832"
"19309","chr2",1745292,1751291,6000,"-","7837"
"19310","chr12",49205215,49211214,6000,"+","784"
"19311","chr2",73609886,73615885,6000,"+","7840"
"19312","chr2",74689538,74695537,6000,"-","7841"
"19313","chr2",86848001,86854000,6000,"-","7844"
"19314","chr12",49580108,49586107,6000,"-","7846"
"19315","chr2",114033499,114039498,6000,"-","7849"
"19316","chr2",152952594,152958593,6000,"-","785"
"19317","chr2",102605306,102611305,6000,"+","7850"
"19318","chr2",110871144,110877143,6000,"-","7851"
"19319","chr2",136872726,136878725,6000,"-","7852"
"19320","chr2",208631144,208637143,6000,"-","7855"
"19321","chr2",224464218,224470217,6000,"-","7857"
"19322","chr17",65037652,65043651,6000,"+","786"
"19323","chr3",9770434,9776433,6000,"+","7862"
"19324","chr3",50327350,50333349,6000,"-","7866"
"19325","chr3",50646293,50652292,6000,"+","7867"
"19326","chr3",50302040,50308039,6000,"+","7869"
"19327","chr3",57740174,57746173,6000,"+","7871"
"19328","chr3",51419692,51425691,6000,"+","7873"
"19329","chr16",9054342,9060341,6000,"-","7874"
"19330","chr3",128441979,128447978,6000,"+","7879"
"19331","chr3",48933427,48939426,6000,"-","788"
"19332","chr3",155835337,155841336,6000,"+","7881"
"19333","chr4",1711072,1717071,6000,"-","7884"
"19334","chr8",33454440,33460439,6000,"-","78986"
"19335","chr3",9972524,9978523,6000,"+","78987"
"19336","chr13",21747372,21753371,6000,"+","78988"
"19337","chr2",3639422,3645421,6000,"+","78989"
"19338","chr14",94489724,94495723,6000,"+","78990"
"19339","chr5",148734570,148740569,6000,"+","78991"
"19340","chr19",11036358,11042357,6000,"-","78992"
"19341","chr16",30659241,30665240,6000,"+","78994"
"19342","chr17",42216274,42222273,6000,"+","78995"
"19343","chr7",134852579,134858578,6000,"-","78996"
"19344","chr20",42872739,42878738,6000,"+","78997"
"19345","chr8",144447806,144453805,6000,"-","78998"
"19346","chr11",66621876,66627875,6000,"+","78999"
"19347","chr2",27437258,27443257,6000,"+","790"
"19348","chr1",26182849,26188848,6000,"-","79000"
"19349","chr16",31103277,31109276,6000,"-","79001"
"19350","chr19",12842530,12848529,6000,"-","79002"
"19351","chr17",5386694,5392693,6000,"+","79003"
"19352","chr10",104189424,104195423,6000,"-","79004"
"19353","chr1",151135498,151141497,6000,"+","79005"
"19354","chr16",762173,768172,6000,"+","79006"
"19355","chr16",90083329,90089328,6000,"-","79007"
"19356","chr10",70658034,70664033,6000,"+","79009"
"19357","chr3",49904370,49910369,6000,"-","79012"
"19358","chr20",43364609,43370608,6000,"-","79015"
"19359","chr19",17417337,17423336,6000,"+","79016"
"19360","chr7",30541458,30547457,6000,"-","79017"
"19361","chr17",17939611,17945610,6000,"+","79018"
"19362","chr22",42340149,42346148,6000,"-","79019"
"19363","chr7",42968806,42974805,6000,"-","79020"
"19364","chr12",48354330,48360329,6000,"+","79022"
"19365","chr12",102510870,102516869,6000,"-","79023"
"19366","chr20",62181373,62187372,6000,"+","79025"
"19367","chr11",62311333,62317332,6000,"-","79026"
"19368","chr7",99153045,99159044,6000,"+","79027"
"19369","chr15",45691519,45697518,6000,"+","79029"
"19370","chr5",100235988,100241987,6000,"-","7903"
"19371","chr2",101176418,101182417,6000,"+","79031"
"19372","chr1",44817940,44823939,6000,"-","79033"
"19373","chr7",6626915,6632914,6000,"+","79034"
"19374","chr12",56615125,56621124,6000,"+","79035"
"19375","chr19",18665572,18671571,6000,"+","79036"
"19376","chr7",99813243,99819242,6000,"+","79037"
"19377","chr14",104179081,104185080,6000,"+","79038"
"19378","chr12",113620285,113626284,6000,"-","79039"
"19379","chr19",16768938,16774937,6000,"+","79041"
"19380","chr19",54691119,54697118,6000,"+","79042"
"19381","chr19",34284751,34290750,6000,"+","79047"
"19382","chr9",91930412,91936411,6000,"+","79048"
"19383","chr5",112255032,112261031,6000,"-","7905"
"19384","chr12",132625993,132631992,6000,"+","79050"
"19385","chr11",77847700,77853699,6000,"-","79053"
"19386","chr2",234823043,234829042,6000,"+","79054"
"19387","chr11",32848481,32854480,6000,"+","79056"
"19388","chrX",150860730,150866729,6000,"+","79057"
"19389","chr17",79932426,79938425,6000,"+","79058"
"19390","chr11",62556487,62562486,6000,"-","79064"
"19391","chr2",220091362,220097361,6000,"-","79065"
"19392","chr17",2412201,2418200,6000,"-","79066"
"19393","chr16",53734875,53740874,6000,"+","79068"
"19394","chr13",103448405,103454404,6000,"-","79070"
"19395","chr4",111116821,111122820,6000,"-","79071"
"19396","chr5",7866151,7872150,6000,"-","79072"
"19397","chr11",60678371,60684370,6000,"+","79073"
"19398","chr2",105951013,105957012,6000,"+","79074"
"19399","chr8",120865171,120871170,6000,"-","79075"
"19400","chr16",30438374,30444373,6000,"-","79077"
"19401","chr1",43229916,43235915,6000,"+","79078"
"19402","chr11",60606429,60612428,6000,"+","79080"
"19403","chr11",62436242,62442241,6000,"-","79081"
"19404","chr2",238392053,238398052,6000,"+","79083"
"19405","chr1",111988831,111994830,6000,"-","79084"
"19406","chr19",6456782,6462781,6000,"-","79085"
"19407","chr19",16767969,16773968,6000,"-","79086"
"19408","chr22",50309107,50315106,6000,"-","79087"
"19409","chr19",9646304,9652303,6000,"-","79088"
"19410","chr17",42261354,42267353,6000,"+","79089"
"19411","chr19",45678502,45684501,6000,"-","79090"
"19412","chr16",8712527,8718526,6000,"+","79091"
"19413","chr17",78140791,78146790,6000,"+","79092"
"19414","chr15",41242636,41248635,6000,"+","79094"
"19415","chr9",130919539,130925538,6000,"+","79095"
"19416","chr3",54670885,54676884,6000,"-","790952"
"19417","chr11",62436126,62442125,6000,"+","790955"
"19418","chr11",46955240,46961239,6000,"+","79096"
"19419","chr11",55026658,55032657,6000,"+","79097"
"19420","chr1",207203102,207209101,6000,"-","79098"
"19421","chr1",168753179,168759178,6000,"+","79100"
"19422","chr11",93471704,93477703,6000,"-","79101"
"19423","chr11",119202210,119208209,6000,"+","79102"
"19424","chr14",101358107,101364106,6000,"+","79104"
"19425","chr9",128466514,128472513,6000,"-","79109"
"19426","chr15",24775839,24781838,6000,"+","791114"
"19427","chr15",24412054,24418053,6000,"-","791115"
"19428","chr6",18261800,18267799,6000,"-","7913"
"19429","chr17",40261752,40267751,6000,"-","79132"
"19430","chr20",13762672,13768671,6000,"+","79133"
"19431","chr2",120977985,120983984,6000,"-","79134"
"19432","chrX",23923058,23929057,6000,"-","79135"
"19433","chr2",220039939,220045938,6000,"+","79137"
"19434","chr8",124051664,124057663,6000,"-","79139"
"19435","chr1",32663202,32669201,6000,"+","79140"
"19436","chr17",7139826,7145825,6000,"-","79142"
"19437","chr19",54690734,54696733,6000,"-","79143"
"19438","chr20",62149133,62155132,6000,"+","79144"
"19439","chr8",57121315,57127314,6000,"+","79145"
"19440","chr19",47246303,47252302,6000,"+","79147"
"19441","chr17",34119641,34125640,6000,"-","79148"
"19442","chr19",56876753,56882752,6000,"-","79149"
"19443","chr6",24492197,24498196,6000,"+","7915"
"19444","chr16",74805730,74811729,6000,"-","79152"
"19445","chr16",30121879,30127878,6000,"-","79153"
"19446","chr17",34945226,34951225,6000,"+","79154"
"19447","chr4",2755104,2761103,6000,"-","79155"
"19448","chr19",30153327,30159326,6000,"+","79156"
"19449","chr17",74729272,74735271,6000,"+","79157"
"19450","chr12",102221646,102227645,6000,"-","79158"
"19451","chr22",38079344,38085343,6000,"+","79159"
"19452","chr7",86846032,86852031,6000,"-","79161"
"19453","chr19",54660447,54666446,6000,"-","79165"
"19454","chr19",55216601,55222600,6000,"+","79166"
"19455","chr19",54801266,54807265,6000,"-","79168"
"19456","chr1",228288023,228294022,6000,"-","79169"
"19457","chr17",46032244,46038243,6000,"-","79170"
"19458","chr19",36116980,36122979,6000,"+","79171"
"19459","chr2",25013175,25019174,6000,"+","79172"
"19460","chr19",14013910,14019909,6000,"-","79173"
"19461","chr22",50309283,50315282,6000,"+","79174"
"19462","chr20",2502166,2508165,6000,"-","79175"
"19463","chr10",104175979,104181978,6000,"+","79176"
"19464","chr19",44097544,44103543,6000,"+","79177"
"19465","chr14",23977969,23983968,6000,"+","79178"
"19466","chr1",15733391,15739390,6000,"+","79180"
"19467","chr20",43101526,43107525,6000,"+","79183"
"19468","chrX",154296695,154302694,6000,"+","79184"
"19469","chr19",4301591,4307590,6000,"+","79187"
"19470","chr3",14163440,14169439,6000,"+","79188"
"19471","chr16",55355471,55361470,6000,"+","79190"
"19472","chr16",54317379,54323378,6000,"-","79191"
"19473","chr5",3593168,3599167,6000,"+","79192"
"19474","chr16",3071032,3077031,6000,"+","79228"
"19475","chr19",7066471,7072470,6000,"+","79230"
"19476","chr1",2561482,2567481,6000,"-","79258"
"19477","chr9",37797551,37803550,6000,"+","79269"
"19478","chr10",45808057,45814056,6000,"-","79290"
"19479","chr3",97980129,97986128,6000,"+","79295"
"19480","chr8",91104688,91110687,6000,"-","793"
"19481","chr3",97998732,98004731,6000,"+","79310"
"19482","chr2",71248205,71254204,6000,"+","79315"
"19483","chr14",20385766,20391765,6000,"+","79317"
"19484","chr11",4942570,4948569,6000,"-","79324"
"19485","chr14",20179492,20185491,6000,"-","79334"
"19486","chr11",5320177,5326176,6000,"-","79339"
"19487","chr11",5342583,5348582,6000,"-","79345"
"19488","chr1",16560660,16566659,6000,"-","79363"
"19489","chr3",126191763,126197762,6000,"-","79364"
"19490","chr12",26275004,26281003,6000,"-","79365"
"19491","chrX",80454442,80460441,6000,"-","79366"
"19492","chr1",157743923,157749922,6000,"-","79368"
"19493","chr12",122685228,122691227,6000,"+","79369"
"19494","chr12",12220878,12226877,6000,"+","79370"
"19495","chr16",71389616,71395615,6000,"+","794"
"19496","chr15",69219839,69225838,6000,"+","79400"
"19497","chr6",46700431,46706430,6000,"-","7941"
"19498","chr2",220107132,220113131,6000,"-","79411"
"19499","chr16",3011217,3017216,6000,"+","79412"
"19500","chr3",111311183,111317182,6000,"-","79413"
"19501","chr19",36425022,36431021,6000,"+","79414"
"19502","chr17",80405708,80411707,6000,"-","79415"
"19503","chr6",41700998,41706997,6000,"-","7942"
"19504","chr4",2240861,2246860,6000,"-","79441"
"19505","chr3",46618573,46624572,6000,"-","79442"
"19506","chr3",46034317,46040316,6000,"-","79443"
"19507","chr20",61864276,61870275,6000,"+","79444"
"19508","chr14",100839755,100845754,6000,"+","79446"
"19509","chr16",29824528,29830527,6000,"+","79447"
"19510","chr6",150387284,150393283,6000,"-","79465"
"19511","chr1",64011651,64017650,6000,"+","79469"
"19512","chr11",5807047,5813046,6000,"-","79473"
"19513","chrX",16665281,16671280,6000,"+","795"
"19514","chr1",66091,72090,6000,"+","79501"
"19515","chr6",132019542,132025541,6000,"-","79541"
"19516","chr14",20400767,20406766,6000,"+","79544"
"19517","chr6",125281174,125287173,6000,"-","7955"
"19518","chr16",67559717,67565716,6000,"+","79567"
"19519","chr2",200817040,200823039,6000,"+","79568"
"19520","chr6",146054123,146060122,6000,"-","7957"
"19521","chr1",31709735,31715734,6000,"-","79570"
"19522","chr7",127222655,127228654,6000,"-","79571"
"19523","chr3",194185969,194191968,6000,"-","79572"
"19524","chr1",231111619,231117618,6000,"-","79573"
"19525","chr1",110303645,110309644,6000,"-","79574"
"19526","chr19",17411283,17417282,6000,"-","79575"
"19527","chrX",119074736,119080735,6000,"-","79576"
"19528","chr1",193088088,193094087,6000,"+","79577"
"19529","chr8",145579217,145585216,6000,"+","79581"
"19530","chr2",214146103,214152102,6000,"+","79582"
"19531","chr16",75587185,75593184,6000,"-","79583"
"19532","chr16",4463963,4469962,6000,"-","79585"
"19533","chr2",220405488,220411487,6000,"-","79586"
"19534","chr13",111362951,111368950,6000,"-","79587"
"19535","chrX",105934068,105940067,6000,"+","79589"
"19536","chr1",156707924,156713923,6000,"-","79590"
"19537","chr10",103812933,103818932,6000,"-","79591"
"19538","chr1",20831675,20837674,6000,"-","79594"
"19539","chr2",128782634,128788633,6000,"-","79595"
"19540","chr13",79231701,79237700,6000,"-","79596"
"19541","chr3",101440494,101446493,6000,"+","79598"
"19542","chr11",14990833,14996832,6000,"-","796"
"19543","chr12",111048832,111054831,6000,"+","79600"
"19544","chr12",1797247,1803246,6000,"+","79602"
"19545","chr19",8271217,8277216,6000,"+","79603"
"19546","chr1",230558675,230564674,6000,"-","79605"
"19547","chr11",126078619,126084618,6000,"+","79607"
"19548","chr11",8187591,8193590,6000,"-","79608"
"19549","chr14",50580298,50586297,6000,"-","79609"
"19550","chr12",81468809,81474808,6000,"+","79611"
"19551","chr13",41882341,41888340,6000,"+","79612"
"19552","chr16",68874509,68880508,6000,"+","79613"
"19553","chr5",159763600,159769599,6000,"-","79616"
"19554","chr8",28744911,28750910,6000,"+","79618"
"19555","chr13",51480814,51486813,6000,"+","79621"
"19556","chr16",100829,106828,6000,"+","79622"
"19557","chr2",31375069,31381068,6000,"-","79623"
"19558","chr6",151770422,151776421,6000,"+","79624"
"19559","chr4",121990674,121996673,6000,"-","79625"
"19560","chr1",151126105,151132104,6000,"+","79626"
"19561","chr6",71995477,72001476,6000,"+","79627"
"19562","chr5",148439738,148445737,6000,"-","79628"
"19563","chr19",17334055,17340054,6000,"+","79629"
"19564","chr1",150241773,150247772,6000,"+","79630"
"19565","chr15",82552105,82558104,6000,"-","79631"
"19566","chr6",119467359,119473358,6000,"-","79632"
"19567","chr4",126234567,126240566,6000,"+","79633"
"19568","chr2",175257457,175263456,6000,"+","79634"
"19569","chr2",27848899,27854898,6000,"-","79635"
"19570","chr17",73103082,73109081,6000,"+","79637"
"19571","chr1",45137100,45143099,6000,"-","79639"
"19572","chr22",42083547,42089546,6000,"+","79640"
"19573","chr16",4849952,4855951,6000,"-","79641"
"19574","chr4",114897879,114903878,6000,"-","79642"
"19575","chr17",78962641,78968640,6000,"+","79643"
"19576","chr4",56209388,56215387,6000,"+","79644"
"19577","chr8",49644871,49650870,6000,"-","79645"
"19578","chr5",168003615,168009614,6000,"-","79646"
"19579","chr1",39453916,39459915,6000,"+","79647"
"19580","chr8",6261113,6267112,6000,"+","79648"
"19581","chrX",135335642,135341641,6000,"-","79649"
"19582","chr7",6045882,6051881,6000,"+","7965"
"19583","chr16",58032277,58038276,6000,"+","79650"
"19584","chr17",74494510,74500509,6000,"-","79651"
"19585","chr16",1575742,1581741,6000,"+","79652"
"19586","chr1",45474028,45480027,6000,"-","79654"
"19587","chr1",49239548,49245547,6000,"-","79656"
"19588","chr12",48096845,48102844,6000,"-","79657"
"19589","chr4",148650453,148656452,6000,"+","79658"
"19590","chr11",102977160,102983159,6000,"+","79659"
"19591","chr8",9006153,9012152,6000,"-","79660"
"19592","chr15",75636331,75642330,6000,"+","79661"
"19593","chr3",122509667,122515666,6000,"-","79663"
"19594","chr15",60768360,60774359,6000,"-","79664"
"19595","chr17",57639886,57645885,6000,"+","79665"
"19596","chr8",96142949,96148948,6000,"+","79666"
"19597","chr4",38663431,38669430,6000,"-","79667"
"19598","chr5",49958733,49964732,6000,"+","79668"
"19599","chr3",111802182,111808181,6000,"+","79669"
"19600","chr9",88966403,88972402,6000,"-","79670"
"19601","chr11",119036437,119042436,6000,"+","79671"
"19602","chr17",80671582,80677581,6000,"+","79672"
"19603","chr19",58663478,58669477,6000,"-","79673"
"19604","chr3",157218416,157224415,6000,"-","79674"
"19605","chr2",170427425,170433424,6000,"-","79675"
"19606","chr12",123456354,123462353,6000,"+","79676"
"19607","chr2",17978463,17984462,6000,"-","79677"
"19608","chr1",117750583,117756582,6000,"-","79679"
"19609","chr22",19839463,19845462,6000,"-","79680"
"19610","chr4",185652287,185658286,6000,"-","79682"
"19611","chr6",157799557,157805556,6000,"+","79683"
"19612","chr11",124667300,124673299,6000,"-","79684"
"19613","chr5",153822517,153828516,6000,"+","79685"
"19614","chr14",95873428,95879427,6000,"-","79686"
"19615","chr7",87933229,87939228,6000,"-","79689"
"19616","chr7",99763374,99769373,6000,"-","79690"
"19617","chr3",113772582,113778581,6000,"+","79691"
"19618","chr6",26656981,26662980,6000,"-","79692"
"19619","chr1",38270866,38276865,6000,"-","79693"
"19620","chr6",96022373,96028372,6000,"+","79694"
"19621","chr9",101566981,101572980,6000,"+","79695"
"19622","chr14",75533299,75539298,6000,"+","79696"
"19623","chr8",40752344,40758343,6000,"-","79698"
"19624","chr1",53189131,53195130,6000,"+","79699"
"19625","chr11",15092146,15098145,6000,"+","797"
"19626","chr17",80373514,80379513,6000,"-","79701"
"19627","chr11",66509207,66515206,6000,"+","79703"
"19628","chr15",101456460,101462459,6000,"+","79705"
"19629","chr7",102033804,102039803,6000,"+","79706"
"19630","chr1",6611659,6617658,6000,"-","79707"
"19631","chr19",17663511,17669510,6000,"+","79709"
"19632","chrX",106240475,106246474,6000,"-","79710"
"19633","chr14",24656860,24662859,6000,"-","79711"
"19634","chr2",145087084,145093083,6000,"-","79712"
"19635","chr19",36233337,36239336,6000,"-","79713"
"19636","chr3",48478530,48484529,6000,"-","79714"
"19637","chr20",57261187,57267186,6000,"+","79716"
"19638","chr1",42919173,42925172,6000,"+","79717"
"19639","chr3",176912049,176918048,6000,"-","79718"
"19640","chr15",67544537,67550536,6000,"-","79719"
"19641","chr12",123377713,123383712,6000,"-","79720"
"19642","chr5",55526187,55532186,6000,"-","79722"
"19643","chr10",14917782,14923781,6000,"+","79723"
"19644","chr16",30543220,30549219,6000,"-","79724"
"19645","chr4",83818837,83824836,6000,"+","79725"
"19646","chr16",75016018,75022017,6000,"-","79726"
"19647","chr1",26734269,26740268,6000,"+","79727"
"19648","chr16",23649679,23655678,6000,"-","79728"
"19649","chr1",36768994,36774993,6000,"+","79729"
"19650","chr4",40748914,40754913,6000,"+","79730"
"19651","chr11",78282910,78288909,6000,"-","79731"
"19652","chr11",19260203,19266202,6000,"-","79733"
"19653","chr22",37444779,37450778,6000,"+","79734"
"19654","chr19",50377682,50383681,6000,"+","79735"
"19655","chr17",29230287,29236286,6000,"-","79736"
"19656","chr12",76739223,76745222,6000,"-","79738"
"19657","chr1",84461834,84467833,6000,"-","79739"
"19658","chr3",167095086,167101085,6000,"-","79740"
"19659","chr10",32853598,32859597,6000,"+","79741"
"19660","chrX",45057147,45063146,6000,"-","79742"
"19661","chr19",57996079,58002078,6000,"+","79744"
"19662","chr2",29317571,29323570,6000,"+","79745"
"19663","chr10",11781356,11787355,6000,"+","79746"
"19664","chr6",146917136,146923135,6000,"+","79747"
"19665","chr15",75102153,75108152,6000,"+","79748"
"19666","chr7",1567368,1573367,6000,"+","7975"
"19667","chr3",22411124,22417123,6000,"-","79750"
"19668","chr11",795270,801269,6000,"-","79751"
"19669","chr8",82630540,82636539,6000,"-","79752"
"19670","chr1",38016946,38022945,6000,"-","79753"
"19671","chr10",5705559,5711558,6000,"-","79754"
"19672","chr17",80794932,80800931,6000,"-","79755"
"19673","chr13",52375299,52381298,6000,"-","79758"
"19674","chr16",31082642,31088641,6000,"-","79759"
"19675","chr8",28348722,28354721,6000,"+","7976"
"19676","chr19",45579518,45585517,6000,"+","79760"
"19677","chr1",220860628,220866627,6000,"+","79762"
"19678","chr19",55970050,55976049,6000,"-","79763"
"19679","chr16",67230028,67236027,6000,"+","79767"
"19680","chr15",34499298,34505297,6000,"-","79768"
"19681","chr5",134206460,134212459,6000,"+","79770"
"19682","chr5",94617280,94623279,6000,"-","79772"
"19683","chr13",114015464,114021463,6000,"-","79774"
"19684","chr8",77590515,77596514,6000,"+","79776"
"19685","chr17",43206967,43212966,6000,"+","79777"
"19686","chr7",1496110,1502109,6000,"-","79778"
"19687","chr7",91507017,91513016,6000,"-","7978"
"19688","chr11",96120084,96126083,6000,"-","79780"
"19689","chr2",237413179,237419178,6000,"-","79781"
"19690","chr3",169584724,169590723,6000,"-","79782"
"19691","chr7",40171575,40177574,6000,"+","79783"
"19692","chr19",50703885,50709884,6000,"+","79784"
"19693","chr12",18240115,18246114,6000,"-","79785"
"19694","chr16",84679131,84685130,6000,"+","79786"
"19695","chr19",53693620,53699619,6000,"-","79788"
"19696","chr14",95783246,95789245,6000,"-","79789"
"19697","chr7",96336204,96342203,6000,"-","7979"
"19698","chr16",87422709,87428708,6000,"-","79791"
"19699","chr8",144632557,144638556,6000,"+","79792"
"19700","chr12",117172844,117178843,6000,"-","79794"
"19701","chr11",111747182,111753181,6000,"-","79796"
"19702","chr11",46719317,46725316,6000,"+","79797"
"19703","chr16",31466594,31472593,6000,"+","79798"
"19704","chr7",93517304,93523303,6000,"-","7980"
"19705","chr2",203773978,203779977,6000,"+","79800"
"19706","chr16",46652312,46658311,6000,"-","79801"
"19707","chr1",222718445,222724444,6000,"-","79802"
"19708","chr10",103822124,103828123,6000,"+","79803"
"19709","chr4",174448609,174454608,6000,"+","79804"
"19710","chr1",213120887,213126886,6000,"+","79805"
"19711","chr4",106626941,106632940,6000,"+","79807"
"19712","chr2",166807349,166813348,6000,"-","79809"
"19713","chr5",71613200,71619199,6000,"+","79810"
"19714","chr15",59222853,59228852,6000,"-","79811"
"19715","chr10",88714426,88720425,6000,"-","79812"
"19716","chr9",140510444,140516443,6000,"+","79813"
"19717","chr1",15908606,15914605,6000,"-","79814"
"19718","chr8",99303622,99309621,6000,"-","79815"
"19719","chr19",2974536,2980535,6000,"+","79816"
"19720","chr9",27526851,27532850,6000,"-","79817"
"19721","chr19",58323282,58329281,6000,"-","79818"
"19722","chr1",67387571,67393570,6000,"-","79819"
"19723","chr7",116590381,116596380,6000,"+","7982"
"19724","chr14",92195414,92201413,6000,"-","79820"
"19725","chr18",6785493,6791492,6000,"+","79822"
"19726","chr2",44586043,44592042,6000,"+","79823"
"19727","chr3",128717472,128723471,6000,"+","79825"
"19728","chr11",123063008,123069007,6000,"-","79827"
"19729","chr2",172288313,172294312,6000,"-","79828"
"19730","chr11",63703442,63709441,6000,"+","79829"
"19731","chr1",35541972,35547971,6000,"+","79830"
"19732","chr16",27211807,27217806,6000,"+","79831"
"19733","chr11",32911792,32917791,6000,"+","79832"
"19734","chr2",38975676,38981675,6000,"+","79833"
"19735","chr15",77709447,77715446,6000,"-","79834"
"19736","chrX",118105713,118111712,6000,"+","79836"
"19737","chr12",57981942,57987941,6000,"+","79837"
"19738","chr16",19418861,19424860,6000,"+","79838"
"19739","chr18",66379491,66385490,6000,"+","79839"
"19740","chr7",144049489,144055488,6000,"+","7984"
"19741","chr2",220031818,220037817,6000,"-","79840"
"19742","chr11",47733929,47739928,6000,"-","79841"
"19743","chr11",62518657,62524656,6000,"-","79842"
"19744","chr2",225263712,225269711,6000,"-","79843"
"19745","chr5",848102,854101,6000,"-","79844"
"19746","chr8",33421644,33427643,6000,"-","79845"
"19747","chr7",89871488,89877487,6000,"+","79846"
"19748","chr10",104218170,104224169,6000,"+","79847"
"19749","chr8",67973603,67979602,6000,"+","79848"
"19750","chr11",119053166,119059165,6000,"+","79849"
"19751","chr17",632847,638846,6000,"+","79850"
"19752","chr19",15340859,15346858,6000,"-","79852"
"19753","chr2",228241023,228247022,6000,"-","79853"
"19754","chr1",759903,765902,6000,"-","79854"
"19755","chr15",64440916,64446915,6000,"+","79856"
"19756","chr12",31474250,31480249,6000,"+","79857"
"19757","chr3",130742694,130748693,6000,"+","79858"
"19758","chr10",5443794,5449793,6000,"-","79861"
"19759","chr1",247264675,247270674,6000,"-","79862"
"19760","chr18",77791346,77797345,6000,"+","79863"
"19761","chr11",122750236,122756235,6000,"+","79864"
"19762","chr6",41165926,41171925,6000,"-","79865"
"19763","chr13",73299042,73305041,6000,"+","79866"
"19764","chr12",124152660,124158659,6000,"+","79867"
"19765","chrX",110921346,110927345,6000,"+","79868"
"19766","chr11",61194465,61200464,6000,"-","79869"
"19767","chr8",104149921,104155920,6000,"+","79870"
"19768","chr1",92761522,92767521,6000,"+","79871"
"19769","chr7",107381279,107387278,6000,"+","79872"
"19770","chr8",21964457,21970456,6000,"-","79873"
"19771","chr16",28933533,28939532,6000,"-","79874"
"19772","chr15",71430788,71436787,6000,"+","79875"
"19773","chr3",132370290,132376289,6000,"+","79876"
"19774","chr17",43135474,43141473,6000,"-","79877"
"19775","chr22",42193678,42199677,6000,"+","79879"
"19776","chr7",148933742,148939741,6000,"+","7988"
"19777","chr14",89026253,89032252,6000,"+","79882"
"19778","chr19",14061205,14067204,6000,"-","79883"
"19779","chr4",156295123,156301122,6000,"-","79884"
"19780","chr3",13518224,13524223,6000,"+","79885"
"19781","chr9",26889827,26895826,6000,"-","79886"
"19782","chr12",14717792,14723791,6000,"-","79887"
"19783","chr5",1521077,1527076,6000,"-","79888"
"19784","chr14",92977125,92983124,6000,"+","79890"
"19785","chr19",58235996,58241995,6000,"-","79891"
"19786","chr10",121630141,121636140,6000,"-","79892"
"19787","chr17",34897737,34903736,6000,"+","79893"
"19788","chr1",249129530,249135529,6000,"+","79894"
"19789","chr15",50408420,50414419,6000,"-","79895"
"19790","chr10",25302508,25308507,6000,"+","79896"
"19791","chr19",52427688,52433687,6000,"+","79898"
"19792","chr11",36314725,36320724,6000,"+","79899"
"19793","chr7",93201043,93207042,6000,"-","799"
"19794","chr2",172375757,172381756,6000,"+","79901"
"19795","chr17",73198597,73204596,6000,"+","79902"
"19796","chr16",3490668,3496667,6000,"+","79903"
"19797","chr16",18992256,18998255,6000,"+","79905"
"19798","chr1",2319994,2325993,6000,"-","79906"
"19799","chr5",180323077,180329076,6000,"+","79908"
"19800","chr8",15394596,15400595,6000,"+","7991"
"19801","chr12",21587538,21593537,6000,"+","79912"
"19802","chr20",37374097,37380096,6000,"+","79913"
"19803","chr17",29156023,29162022,6000,"+","79915"
"19804","chrX",49016181,49022180,6000,"+","79917"
"19805","chr16",58546383,58552382,6000,"+","79918"
"19806","chr2",241832574,241838573,6000,"-","79919"
"19807","chrX",102837419,102843418,6000,"+","79921"
"19808","chr17",34955025,34961024,6000,"+","79922"
"19809","chr12",7938995,7944994,6000,"+","79923"
"19810","chr22",50916985,50922984,6000,"+","79924"
"19811","chr5",35614989,35620988,6000,"+","79925"
"19812","chr1",26482511,26488510,6000,"+","79927"
"19813","chr3",183540394,183546393,6000,"-","79929"
"19814","chr8",30598690,30604689,6000,"+","7993"
"19815","chr5",176934428,176940427,6000,"-","79930"
"19816","chr4",122145622,122151621,6000,"-","79931"
"19817","chr1",36020552,36026551,6000,"-","79932"
"19818","chr10",75412833,75418832,6000,"-","79933"
"19819","chr19",41219791,41225790,6000,"-","79934"
"19820","chr19",40729598,40735597,6000,"-","79935"
"19821","chr9",39285301,39291300,6000,"-","79937"
"19822","chr19",16680194,16686193,6000,"-","79939"
"19823","chr8",41906506,41912505,6000,"-","7994"
"19824","chr6",72127449,72133448,6000,"-","79940"
"19825","chr8",144370559,144376558,6000,"+","79943"
"19826","chr14",50775948,50781947,6000,"-","79944"
"19827","chr10",104208301,104214300,6000,"-","79946"
"19828","chr1",26755773,26761772,6000,"+","79947"
"19829","chr19",818968,824967,6000,"-","79948"
"19830","chr10",115508213,115514212,6000,"+","79949"
"19831","chr20",24446835,24452834,6000,"+","79953"
"19832","chr2",10827114,10833113,6000,"-","79954"
"19833","chr10",102787915,102793914,6000,"-","79955"
"19834","chr9",5830082,5836081,6000,"-","79956"
"19835","chr1",156214909,156220908,6000,"-","79957"
"19836","chr19",6478799,6484798,6000,"-","79958"
"19837","chr18",12699777,12705776,6000,"-","79959"
"19838","chr4",129727779,129733778,6000,"+","79960"
"19839","chr1",111744161,111750160,6000,"-","79961"
"19840","chr12",49738041,49744040,6000,"+","79962"
"19841","chr4",464999,470998,6000,"-","79963"
"19842","chr4",83717011,83723010,6000,"-","79966"
